STN---,WBAN ,YEARMODA,TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
998227,99999,20140627,84.3,24,9999.9,0,1008.7,24,9999.9,0,999.9,0,2.5,24,7,999.9,   88.5*,  80.6*, 0.00I,999.9,0
998227,99999,20140628,82.1,24,9999.9,0,1007.3,24,9999.9,0,999.9,0,2.6,24,8.9,999.9,   86.0*,  80.1*, 0.00I,999.9,0
998227,99999,20140629,83.1,24,9999.9,0,1007.1,24,9999.9,0,999.9,0,5,24,12,999.9,   87.6*,  78.8*, 0.00I,999.9,0
998227,99999,20140630,84.2,24,9999.9,0,1008.9,24,9999.9,0,999.9,0,3.2,24,8.9,999.9,   87.6*,  80.8*, 0.00I,999.9,0
998227,99999,20140701,85.1,24,9999.9,0,1008.6,24,9999.9,0,999.9,0,2.7,24,6,999.9,   90.1*,  81.1*, 0.00I,999.9,0
998227,99999,20140702,84.4,24,9999.9,0,1005.8,24,9999.9,0,999.9,0,4.9,24,15,999.9,   86.5*,  81.0*, 0.00I,999.9,0
998227,99999,20140703,84.2,24,9999.9,0,1002.9,24,9999.9,0,999.9,0,11.9,24,22.9,999.9,   87.6*,  78.4*, 0.00I,999.9,0
998227,99999,20140704,83.2,24,9999.9,0,1006.4,24,9999.9,0,999.9,0,12.3,24,22.9,999.9,   85.8*,  80.6*, 0.00I,999.9,0
998227,99999,20140705,81.4,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,3.8,24,9.9,999.9,   87.6*,  77.0*, 0.00I,999.9,0
998227,99999,20140706,81.8,22,9999.9,0,1010.2,22,9999.9,0,999.9,0,4.6,22,13,999.9,   86.2*,  76.6*, 0.00I,999.9,0
998227,99999,20140707,83.9,22,9999.9,0,1008.9,22,9999.9,0,999.9,0,4.9,22,13,999.9,   87.3*,  80.4*, 0.00I,999.9,0
998227,99999,20140708,82.9,24,9999.9,0,1009.5,24,9999.9,0,999.9,0,3.2,24,8,999.9,   87.1*,  79.0*, 0.00I,999.9,0
998227,99999,20140709,83.4,24,9999.9,0,1009.5,24,9999.9,0,999.9,0,3.9,24,11.1,999.9,   86.4*,  79.9*, 0.00I,999.9,0
998227,99999,20140710,83.4,24,9999.9,0,1009,24,9999.9,0,999.9,0,4,24,11.1,999.9,   87.4*,  79.5*, 0.00I,999.9,0
998227,99999,20140711,80.1,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,4,24,12,999.9,   85.1*,  75.2*, 0.00I,999.9,0
998227,99999,20140712,81.2,16,9999.9,0,1008.3,16,9999.9,0,999.9,0,5.9,16,15,999.9,   85.1*,  78.3*, 0.00I,999.9,0
998227,99999,20140713,84.3,8,9999.9,0,1008.5,8,9999.9,0,999.9,0,4.2,8,8,999.9,   87.3*,  79.7*, 0.00I,999.9,0
998227,99999,20140714,84.2,23,9999.9,0,1010.1,23,9999.9,0,999.9,0,4.1,23,8,999.9,   88.9*,  80.8*, 0.00I,999.9,0
998227,99999,20140715,83.5,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,3.8,24,11.1,999.9,   88.2*,  79.5*, 0.00I,999.9,0
998227,99999,20140716,83.5,24,9999.9,0,1008.1,24,9999.9,0,999.9,0,3.7,24,9.9,999.9,   89.2*,  79.0*, 0.00I,999.9,0
998227,99999,20140717,82.5,24,9999.9,0,1007.3,24,9999.9,0,999.9,0,3.6,24,8,999.9,   84.9*,  80.2*, 0.00I,999.9,0
998227,99999,20140718,81.2,24,9999.9,0,1008.6,24,9999.9,0,999.9,0,3.4,24,11.1,999.9,   85.1*,  78.4*, 0.00I,999.9,0
998227,99999,20140719,82.1,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,2.9,24,8,999.9,   88.2*,  78.1*, 0.00I,999.9,0
998227,99999,20140720,82.4,24,9999.9,0,1009,24,9999.9,0,999.9,0,8.5,24,19,999.9,   85.3*,  77.2*, 0.00I,999.9,0
998227,99999,20140721,83.3,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,5.5,24,11.1,999.9,   85.6*,  80.6*, 0.00I,999.9,0
998227,99999,20140722,84.2,23,9999.9,0,1009,23,9999.9,0,999.9,0,3.8,23,7,999.9,   88.2*,  81.1*, 0.00I,999.9,0
998227,99999,20140723,82.8,24,9999.9,0,1007.4,24,9999.9,0,999.9,0,3.8,24,8,999.9,   87.8*,  77.9*, 0.00I,999.9,0
998227,99999,20140724,84.4,24,9999.9,0,1007.3,24,9999.9,0,999.9,0,3.9,24,8.9,999.9,   88.7*,  81.3*, 0.00I,999.9,0
998227,99999,20140725,80.7,24,9999.9,0,1009,24,9999.9,0,999.9,0,5.2,24,12,999.9,   88.3*,  77.7*, 0.00I,999.9,0
998227,99999,20140726,81,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,5.3,24,13,999.9,   83.5*,  77.0*, 0.00I,999.9,0
998227,99999,20140727,79.5,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,5.3,24,14,999.9,   83.5*,  75.9*, 0.00I,999.9,0
998227,99999,20140728,80.6,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,8.2,24,17.1,999.9,   84.0*,  76.6*, 0.00I,999.9,0
998227,99999,20140729,80.8,24,9999.9,0,1008.2,24,9999.9,0,999.9,0,18.6,24,31.1,999.9,   83.1*,  76.3*, 0.00I,999.9,0
998227,99999,20140730,77.9,24,9999.9,0,1006.5,24,9999.9,0,999.9,0,10.6,24,32.1,999.9,   80.4*,  75.0*, 0.00I,999.9,0
998227,99999,20140731,79,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,5.5,24,15,999.9,   83.8*,  74.1*, 0.00I,999.9,0
998227,99999,20140801,81.7,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,4.5,24,11.1,999.9,   86.4*,  78.3*, 0.00I,999.9,0
998227,99999,20140802,81.7,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,3.2,24,8.9,999.9,   85.8*,  77.5*, 0.00I,999.9,0
998227,99999,20140803,80.3,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,3.4,24,19,999.9,   85.1*,  77.5*, 0.00I,999.9,0
998227,99999,20140804,82.1,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,5.8,24,12,999.9,   84.0*,  79.0*, 0.00I,999.9,0
998227,99999,20140805,83.8,23,9999.9,0,1011,23,9999.9,0,999.9,0,10.2,23,13,999.9,   84.6*,  79.9*, 0.00I,999.9,0
998227,99999,20140806,82.2,16,9999.9,0,1008.7,16,9999.9,0,999.9,0,8.6,16,17.1,999.9,   87.3*,  76.5*, 0.00I,999.9,0
998227,99999,20140807,81.7,17,9999.9,0,1008,17,9999.9,0,999.9,0,1.7,17,7,999.9,   85.8*,  79.2*, 0.00I,999.9,0
998227,99999,20140808,82.6,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,2.4,24,8.9,999.9,   87.1*,  79.0*, 0.00I,999.9,0
998227,99999,20140809,82.7,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,2.2,24,6,999.9,   85.3*,  81.0*, 0.00I,999.9,0
998227,99999,20140810,82,24,9999.9,0,1007.8,24,9999.9,0,999.9,0,4.6,24,8.9,999.9,   85.8*,  76.8*, 0.00I,999.9,0
998227,99999,20140811,81.8,24,9999.9,0,1006.8,24,9999.9,0,999.9,0,2.6,24,7,999.9,   87.6*,  78.6*, 0.00I,999.9,0
998227,99999,20140812,82,24,9999.9,0,1008.3,24,9999.9,0,999.9,0,5.1,24,11.1,999.9,   85.3*,  79.7*, 0.00I,999.9,0
998227,99999,20140813,82.7,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,2.8,24,8,999.9,   86.7*,  79.7*, 0.00I,999.9,0
998227,99999,20140814,80.9,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,3.2,24,11.1,999.9,   84.7*,  77.2*, 0.00I,999.9,0
998227,99999,20140815,82.9,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,2.8,24,8,999.9,   87.6*,  78.6*, 0.00I,999.9,0
998227,99999,20140816,82,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,3,24,8.9,999.9,   84.9*,  78.3*, 0.00I,999.9,0
998227,99999,20140817,83.3,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,5.5,24,12,999.9,   85.6*,  80.6*, 0.00I,999.9,0
998227,99999,20140818,83.5,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,2.9,24,8,999.9,   88.7*,  80.1*, 0.00I,999.9,0
998227,99999,20140819,82,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,2.1,24,6,999.9,   85.5*,  79.9*, 0.00I,999.9,0
998227,99999,20140820,79.9,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,2.8,24,7,999.9,   84.7*,  77.5*, 0.00I,999.9,0
998227,99999,20140821,82.3,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,3.9,24,7,999.9,   84.6*,  79.3*, 0.00I,999.9,0
998227,99999,20140822,82.5,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,3.2,24,7,999.9,   86.0*,  78.8*, 0.00I,999.9,0
998227,99999,20140823,83.8,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,3.6,24,6,999.9,   89.8*,  80.8*, 0.00I,999.9,0
998227,99999,20140824,83.4,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,3.7,24,8.9,999.9,   88.0*,  78.8*, 0.00I,999.9,0
998227,99999,20140825,82.8,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,4,24,8.9,999.9,   86.7*,  81.5*, 0.00I,999.9,0
998227,99999,20140826,81.3,23,9999.9,0,1009.3,23,9999.9,0,999.9,0,2.6,23,6,999.9,   87.4*,  78.1*, 0.00I,999.9,0
998227,99999,20140827,83.3,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,3.6,24,8.9,999.9,   88.2*,  78.1*, 0.00I,999.9,0
998227,99999,20140828,83.4,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,3.9,24,9.9,999.9,   86.7*,  81.9*, 0.00I,999.9,0
998227,99999,20140829,82.6,24,9999.9,0,1008.4,24,9999.9,0,999.9,0,4,24,14,999.9,   86.5*,  77.4*, 0.00I,999.9,0
998227,99999,20140830,82.4,24,9999.9,0,1007.2,24,9999.9,0,999.9,0,2.2,24,5.1,999.9,   88.5*,  78.6*, 0.00I,999.9,0
998227,99999,20140831,82.5,24,9999.9,0,1007.7,24,9999.9,0,999.9,0,3.1,24,8.9,999.9,   87.1*,  79.5*, 0.00I,999.9,0
998227,99999,20140901,83.4,24,9999.9,0,1008.2,24,9999.9,0,999.9,0,2.3,24,7,999.9,   87.4*,  79.9*, 0.00I,999.9,0
998227,99999,20140902,82.8,24,9999.9,0,1008.5,24,9999.9,0,999.9,0,4.3,24,8.9,999.9,   88.3*,  77.2*, 0.00I,999.9,0
998227,99999,20140903,82.6,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,4,24,11.1,999.9,   86.5*,  79.3*, 0.00I,999.9,0
998227,99999,20140904,84.7,24,9999.9,0,1008.4,24,9999.9,0,999.9,0,4.4,24,13,999.9,   89.1*,  81.0*, 0.00I,999.9,0
998227,99999,20140905,84.2,24,9999.9,0,1008.4,24,9999.9,0,999.9,0,6.2,24,15,999.9,   88.3*,  81.5*, 0.00I,999.9,0
998227,99999,20140906,84.1,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,3.7,24,8.9,999.9,   89.4*,  79.5*, 0.00I,999.9,0
998227,99999,20140907,84,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,3.3,24,8.9,999.9,   88.3*,  80.6*, 0.00I,999.9,0
998227,99999,20140908,84.6,13,9999.9,0,1010.1,13,9999.9,0,999.9,0,7.9,13,12,999.9,   87.4*,  79.0*, 0.00I,999.9,0
998227,99999,20140909,84.7,16,9999.9,0,1010.4,16,9999.9,0,999.9,0,7.7,16,13,999.9,   86.7*,  79.3*, 0.00I,999.9,0
998227,99999,20140910,83.8,21,9999.9,0,1008.4,21,9999.9,0,999.9,0,6.2,21,11.1,999.9,   85.6*,  80.4*, 0.00I,999.9,0
998227,99999,20140911,83,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,6.1,24,12,999.9,   88.2*,  79.9*, 0.00I,999.9,0
998227,99999,20140912,81.8,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,3.1,24,8,999.9,   87.1*,  75.0*, 0.00I,999.9,0
998227,99999,20140913,81.6,24,9999.9,0,1008.4,24,9999.9,0,999.9,0,5.8,24,12,999.9,   85.1*,  75.4*, 0.00I,999.9,0
998227,99999,20140914,80.2,23,9999.9,0,1006.1,23,9999.9,0,999.9,0,4.2,23,12,999.9,   86.5*,  76.3*, 0.00I,999.9,0
998227,99999,20140915,80.2,24,9999.9,0,1005.4,24,9999.9,0,999.9,0,3.5,24,7,999.9,   82.6*,  77.7*, 0.00I,999.9,0
998227,99999,20140916,78.6,21,9999.9,0,1008,20,9999.9,0,999.9,0,5.1,21,9.9,999.9,   81.5*,  74.1*, 0.00I,999.9,0
998227,99999,20140917,78.1,24,9999.9,0,1011.6,24,9999.9,0,999.9,0,3,24,8.9,999.9,   85.6*,  75.7*, 0.00I,999.9,0
998227,99999,20140918,83.8,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,10,24,15.9,999.9,   88.2*,  77.5*, 0.00I,999.9,0
998227,99999,20140919,83,24,9999.9,0,1009,24,9999.9,0,999.9,0,7.4,24,17.1,999.9,   85.5*,  80.4*, 0.00I,999.9,0
998227,99999,20140920,83.4,24,9999.9,0,1008.1,24,9999.9,0,999.9,0,3.3,24,9.9,999.9,   86.5*,  80.8*, 0.00I,999.9,0
998227,99999,20140921,80.9,24,9999.9,0,1007.8,24,9999.9,0,999.9,0,2.9,24,7,999.9,   86.2*,  77.7*, 0.00I,999.9,0
998227,99999,20140922,82.7,24,9999.9,0,1006,24,9999.9,0,999.9,0,7.5,24,17.1,999.9,   85.5*,  78.1*, 0.00I,999.9,0
998227,99999,20140923,81.1,24,9999.9,0,1004.7,24,9999.9,0,999.9,0,8.8,24,15,999.9,   84.4*,  78.3*, 0.00I,999.9,0
998227,99999,20140924,81.3,24,9999.9,0,1003.6,24,9999.9,0,999.9,0,6.3,24,14,999.9,   84.0*,  77.9*, 0.00I,999.9,0
998227,99999,20140925,83.9,24,9999.9,0,1004.3,24,9999.9,0,999.9,0,4.5,24,8.9,999.9,   85.3*,  80.6*, 0.00I,999.9,0
998227,99999,20140926,84.3,24,9999.9,0,1006,24,9999.9,0,999.9,0,7.7,24,12,999.9,   86.7*,  80.6*, 0.00I,999.9,0
998227,99999,20140927,83,24,9999.9,0,1006.9,24,9999.9,0,999.9,0,3.5,24,9.9,999.9,   87.3*,  80.6*, 0.00I,999.9,0
998227,99999,20140928,81,24,9999.9,0,1006,24,9999.9,0,999.9,0,4.9,24,22,999.9,   84.7*,  74.7*, 0.00I,999.9,0
998227,99999,20140929,81.5,24,9999.9,0,1003.9,24,9999.9,0,999.9,0,4.6,24,14,999.9,   83.8*,  78.6*, 0.00I,999.9,0
998227,99999,20140930,81.3,24,9999.9,0,1001.2,24,9999.9,0,999.9,0,8.8,24,22,999.9,   84.0*,  77.5*, 0.00I,999.9,0
998227,99999,20141001,83.3,24,9999.9,0,1001.4,24,9999.9,0,999.9,0,12.3,24,19,999.9,   85.5*,  79.2*, 0.00I,999.9,0
998227,99999,20141002,83.5,24,9999.9,0,1004,24,9999.9,0,999.9,0,10.5,24,17.1,999.9,   86.0*,  81.0*, 0.00I,999.9,0
998227,99999,20141003,81,24,9999.9,0,1005.9,24,9999.9,0,999.9,0,4.7,24,12,999.9,   85.8*,  78.3*, 0.00I,999.9,0
998227,99999,20141004,80.3,24,9999.9,0,1007.2,24,9999.9,0,999.9,0,4.8,24,12,999.9,   85.5*,  76.8*, 0.00I,999.9,0
998227,99999,20141005,79.1,24,9999.9,0,1003.3,24,9999.9,0,999.9,0,11.7,24,25.1,999.9,   83.8*,  75.7*, 0.00I,999.9,0
998227,99999,20141006,80.2,24,9999.9,0,1005.1,24,9999.9,0,999.9,0,6.8,24,13,999.9,   84.0*,  77.2*, 0.00I,999.9,0
998227,99999,20141007,80,23,9999.9,0,1007.3,23,9999.9,0,999.9,0,4.3,23,8,999.9,   81.7*,  77.5*, 0.00I,999.9,0
998227,99999,20141008,81,24,9999.9,0,1008.2,24,9999.9,0,999.9,0,5,24,13,999.9,   84.2*,  78.3*, 0.00I,999.9,0
998227,99999,20141009,81.2,24,9999.9,0,1008.8,24,9999.9,0,999.9,0,3.4,24,12,999.9,   86.2*,  77.9*, 0.00I,999.9,0
998227,99999,20141010,81.6,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,1.8,24,5.1,999.9,   86.7*,  77.9*, 0.00I,999.9,0
998227,99999,20141011,81.6,23,9999.9,0,1010.2,23,9999.9,0,999.9,0,2.1,23,9.9,999.9,   86.0*,  78.4*, 0.00I,999.9,0
998227,99999,20141012,84.4,20,9999.9,0,1010.3,20,9999.9,0,999.9,0,5.1,20,8.9,999.9,   88.2*,  81.0*, 0.00I,999.9,0
998227,99999,20141013,83.2,23,9999.9,0,1009.6,23,9999.9,0,999.9,0,3.1,23,7,999.9,   89.1*,  79.7*, 0.00I,999.9,0
998227,99999,20141014,82.6,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,3.6,24,8,999.9,   86.7*,  79.2*, 0.00I,999.9,0
998227,99999,20141015,80.9,23,9999.9,0,1010.4,23,9999.9,0,999.9,0,3.1,23,8.9,999.9,   87.1*,  77.5*, 0.00I,999.9,0
998227,99999,20141016,81.7,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,2.1,24,8,999.9,   86.2*,  78.3*, 0.00I,999.9,0
998227,99999,20141017,81.4,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,2,24,5.1,999.9,   86.4*,  79.2*, 0.00I,999.9,0
998227,99999,20141018,82.3,22,9999.9,0,1009,22,9999.9,0,999.9,0,4.3,22,8.9,999.9,   85.3*,  78.4*, 0.00I,999.9,0
998227,99999,20141019,82.1,22,9999.9,0,1009.2,22,9999.9,0,999.9,0,3.5,22,8.9,999.9,   85.6*,  79.0*, 0.00I,999.9,0
998227,99999,20141020,83.4,23,9999.9,0,1008.9,23,9999.9,0,999.9,0,7.4,23,14,999.9,   85.5*,  80.8*, 0.00I,999.9,0
998227,99999,20141021,81.8,23,9999.9,0,1008.3,23,9999.9,0,999.9,0,4.8,23,12,999.9,   85.6*,  78.1*, 0.00I,999.9,0
998227,99999,20141022,81.5,22,9999.9,0,1008,22,9999.9,0,999.9,0,3.8,22,8.9,999.9,   85.8*,  78.8*, 0.00I,999.9,0
998227,99999,20141023,80.8,23,9999.9,0,1008.8,23,9999.9,0,999.9,0,4.1,23,12,999.9,   86.2*,  76.5*, 0.00I,999.9,0
998227,99999,20141024,82.8,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,3.1,24,8.9,999.9,   86.2*,  79.7*, 0.00I,999.9,0
998227,99999,20141025,82.8,23,9999.9,0,1010.7,23,9999.9,0,999.9,0,4,23,8.9,999.9,   87.4*,  80.4*, 0.00I,999.9,0
998227,99999,20141026,80.5,24,9999.9,0,1009.5,24,9999.9,0,999.9,0,4.1,24,9.9,999.9,   83.7*,  78.4*, 0.00I,999.9,0
998227,99999,20141027,79.7,23,9999.9,0,1008.7,23,9999.9,0,999.9,0,3.7,23,9.9,999.9,   81.7*,  77.7*, 0.00I,999.9,0
998227,99999,20141028,80.5,24,9999.9,0,1007.5,24,9999.9,0,999.9,0,5.4,24,15.9,999.9,   84.0*,  77.4*, 0.00I,999.9,0
998227,99999,20141029,78.7,24,9999.9,0,1007.5,24,9999.9,0,999.9,0,4.1,24,9.9,999.9,   81.7*,  75.4*, 0.00I,999.9,0
998227,99999,20141030,80.1,24,9999.9,0,1006.9,24,9999.9,0,999.9,0,3.8,24,9.9,999.9,   85.3*,  77.2*, 0.00I,999.9,0
998227,99999,20141031,80.3,24,9999.9,0,1007.3,24,9999.9,0,999.9,0,3.4,24,6,999.9,   85.6*,  76.8*, 0.00I,999.9,0
998227,99999,20141101,82.2,24,9999.9,0,1008.8,24,9999.9,0,999.9,0,4.1,24,8,999.9,   86.0*,  79.2*, 0.00I,999.9,0
998227,99999,20141102,81.8,24,9999.9,0,1008.4,24,9999.9,0,999.9,0,3.9,24,8.9,999.9,   84.0*,  79.0*, 0.00I,999.9,0
998227,99999,20141103,82.1,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,4.5,24,11.1,999.9,   85.5*,  78.6*, 0.00I,999.9,0
998227,99999,20141104,82.4,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,4.3,24,12,999.9,   85.8*,  76.6*, 0.00I,999.9,0
998227,99999,20141105,83.4,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,8.6,24,13,999.9,   84.9*,  81.1*, 0.00I,999.9,0
998227,99999,20141106,83.4,24,9999.9,0,1008.4,24,9999.9,0,999.9,0,7.9,24,15.9,999.9,   85.5*,  81.0*, 0.00I,999.9,0
998227,99999,20141107,82.1,24,9999.9,0,1008.1,24,9999.9,0,999.9,0,7.6,24,19,999.9,   84.9*,  78.1*, 0.00I,999.9,0
998227,99999,20141108,83.4,24,9999.9,0,1008.6,24,9999.9,0,999.9,0,3.7,24,7,999.9,   85.3*,  81.1*, 0.00I,999.9,0
998227,99999,20141109,83.1,24,9999.9,0,1008.5,24,9999.9,0,999.9,0,3.8,24,6,999.9,   87.4*,  79.2*, 0.00I,999.9,0
998227,99999,20141110,83.7,24,9999.9,0,1008.8,24,9999.9,0,999.9,0,3.5,24,7,999.9,   88.7*,  81.3*, 0.00I,999.9,0
998227,99999,20141111,82.9,23,9999.9,0,1009.1,23,9999.9,0,999.9,0,4.5,23,13,999.9,   87.3*,  80.2*, 0.00I,999.9,0
998227,99999,20141112,81.3,23,9999.9,0,1008.8,23,9999.9,0,999.9,0,4,23,7,999.9,   83.5*,  79.9*, 0.00I,999.9,0
998227,99999,20141113,82.6,23,9999.9,0,1010.1,23,9999.9,0,999.9,0,3.8,23,7,999.9,   86.4*,  78.3*, 0.00I,999.9,0
998227,99999,20141114,83.6,22,9999.9,0,1010.5,22,9999.9,0,999.9,0,5.2,22,8.9,999.9,   87.1*,  81.1*, 0.00I,999.9,0
998227,99999,20141115,83.7,23,9999.9,0,1009.6,23,9999.9,0,999.9,0,7.3,23,18.1,999.9,   88.5*,  78.3*, 0.00I,999.9,0
998227,99999,20141116,82.1,19,9999.9,0,1009.4,19,9999.9,0,999.9,0,4,19,8.9,999.9,   86.4*,  78.8*, 0.00I,999.9,0
998227,99999,20141117,83.9,24,9999.9,0,1011.8,24,9999.9,0,999.9,0,3.7,24,8,999.9,   88.7*,  80.8*, 0.00I,999.9,0
998227,99999,20141118,83.9,23,9999.9,0,1011.9,23,9999.9,0,999.9,0,4,23,6,999.9,   88.5*,  80.8*, 0.00I,999.9,0
998227,99999,20141119,83.6,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,4.7,24,8.9,999.9,   88.0*,  79.9*, 0.00I,999.9,0
998227,99999,20141120,82.5,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,4.2,24,8,999.9,   86.0*,  80.4*, 0.00I,999.9,0
998227,99999,20141121,82.1,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,5.4,24,8.9,999.9,   87.6*,  77.7*, 0.00I,999.9,0
998227,99999,20141122,82.8,23,9999.9,0,1010.5,23,9999.9,0,999.9,0,5.2,23,12,999.9,   86.9*,  79.7*, 0.00I,999.9,0
998227,99999,20141123,81.9,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,4.4,24,8,999.9,   86.4*,  78.8*, 0.00I,999.9,0
998227,99999,20141124,82.5,22,9999.9,0,1010.4,22,9999.9,0,999.9,0,5.8,22,8.9,999.9,   86.9*,  77.7*, 0.00I,999.9,0
998227,99999,20141125,83.3,24,9999.9,0,1009.6,24,9999.9,0,999.9,0,6.2,24,13,999.9,   85.8*,  79.3*, 0.00I,999.9,0
998227,99999,20141126,84.2,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,7.7,24,14,999.9,   87.6*,  82.4*, 0.00I,999.9,0
998227,99999,20141127,83.2,22,9999.9,0,1010.4,22,9999.9,0,999.9,0,9.4,22,15,999.9,   86.2*,  79.5*, 0.00I,999.9,0
998227,99999,20141128,83,22,9999.9,0,1010.4,22,9999.9,0,999.9,0,8.6,22,13,999.9,   85.3*,  79.7*, 0.00I,999.9,0
998227,99999,20141129,83.2,23,9999.9,0,1009.6,23,9999.9,0,999.9,0,8.2,23,15.9,999.9,   86.2*,  79.9*, 0.00I,999.9,0
998227,99999,20141130,83,21,9999.9,0,1008.3,21,9999.9,0,999.9,0,6.4,21,13,999.9,   87.6*,  79.9*, 0.00I,999.9,0
998227,99999,20141201,82.9,23,9999.9,0,1008.2,23,9999.9,0,999.9,0,6.3,23,11.1,999.9,   86.9*,  78.8*, 0.00I,999.9,0
998227,99999,20141202,83.4,23,9999.9,0,1009.5,23,9999.9,0,999.9,0,8.1,23,15.9,999.9,   86.5*,  78.6*, 0.00I,999.9,0
998227,99999,20141203,83.7,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,8.1,24,12,999.9,   86.5*,  81.9*, 0.00I,999.9,0
998227,99999,20141204,83,23,9999.9,0,1011,23,9999.9,0,999.9,0,4.7,23,9.9,999.9,   87.3*,  79.3*, 0.00I,999.9,0
998227,99999,20141205,81.7,23,9999.9,0,1009.8,23,9999.9,0,999.9,0,3.4,23,6,999.9,   86.7*,  76.8*, 0.00I,999.9,0
998227,99999,20141206,82.2,23,9999.9,0,1009.6,23,9999.9,0,999.9,0,4.3,23,7,999.9,   88.2*,  79.5*, 0.00I,999.9,0
998227,99999,20141207,82.4,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,6.2,24,9.9,999.9,   86.4*,  79.9*, 0.00I,999.9,0
998227,99999,20141208,82.6,22,9999.9,0,1011.3,22,9999.9,0,999.9,0,5.8,22,11.1,999.9,   86.4*,  79.9*, 0.00I,999.9,0
998227,99999,20141209,82.4,22,9999.9,0,1011.5,22,9999.9,0,999.9,0,3.5,22,7,999.9,   87.4*,  79.2*, 0.00I,999.9,0
998227,99999,20141210,81.5,24,9999.9,0,1011,24,9999.9,0,999.9,0,3.7,24,9.9,999.9,   85.3*,  78.3*, 0.00I,999.9,0
998227,99999,20141211,82,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,4.9,24,11.1,999.9,   86.2*,  78.8*, 0.00I,999.9,0
998227,99999,20141212,82.5,23,9999.9,0,1012.8,23,9999.9,0,999.9,0,3.9,23,7,999.9,   88.0*,  79.2*, 0.00I,999.9,0
998227,99999,20141213,83.4,22,9999.9,0,1012.8,22,9999.9,0,999.9,0,5.9,22,11.1,999.9,   87.4*,  81.1*, 0.00I,999.9,0
998227,99999,20141214,82.4,22,9999.9,0,1013.3,22,9999.9,0,999.9,0,7,22,15.9,999.9,   86.7*,  80.4*, 0.00I,999.9,0
998227,99999,20141215,83.8,24,9999.9,0,1012.4,24,9999.9,0,999.9,0,10.2,24,15,999.9,   86.5*,  82.2*, 0.00I,999.9,0
998227,99999,20141216,83.6,19,9999.9,0,1011.8,19,9999.9,0,999.9,0,7.2,19,9.9,999.9,   86.4*,  80.1*, 0.00I,999.9,0
998227,99999,20141217,82.9,21,9999.9,0,1011.5,21,9999.9,0,999.9,0,5.4,21,8,999.9,   87.4*,  80.2*, 0.00I,999.9,0
998227,99999,20141218,82.1,23,9999.9,0,1012.7,23,9999.9,0,999.9,0,8.1,23,17.1,999.9,   86.0*,  80.1*, 0.00I,999.9,0
